,username,text,hashtags,created_at,date,hour,,,,,
7250,479738713,"One Major Effect of Drinking Celery Juice, Says Science ://","['vegetables', 'news', 'water', 'healthy', 'bodyhealth', 'healthyeating']",2022-05-06T17:24:49.000Z,2022-05-06,17,,,,,
7251,1.00722058603946E+018,Ben: The devils moved on.EJ: Who now??Thaao Penghlis on the Diva of DOOL interview call: The Devil has been passed around like COVID,"['ThaaoPenghlis', 'Days']",2022-05-06T17:24:49.000Z,2022-05-06,17,,,,,
7252,70658199,TV6/5/78 ITV :Celebrity Squares ennis Waterman - With a Little Help From His Friends ale of the Century corpion Tales - Killing :News :The South Bank Show :Film - The Night Strangler :Closedown,[],2022-05-06T17:24:49.000Z,2022-05-06,17,,,,,
7253,1.4908561191825E+018,New painting! The Field of DreamsPainting by Original Size: x This painting embodies a peaceful Ukraine.,"['Jeffdillonfineart', 'artist', 'painting', 'painter', 'canadianartist', 'canadianart', 'sunflowerfield', 'sunflowerfields', 'painteveryday', 'ukraine']",2022-05-06T17:24:49.000Z,2022-05-06,17,,,,,
7254,1.42921644771314E+018,"cumulative respiratory viruses account for - deaths annually &amp; that's when they're in an open society ! Covid has killed million with vaccinations, lockdowns, masks &amp; global medical interventions !",[],2022-05-06T17:24:49.000Z,2022-05-06,17,,,,,
7255,283604227,"Andy Vermaut shares:At least four dead after a massive explosion destroyed a hotel in Havana, Cuba - CNN: * At Thank you.","['AndyVermautSharesThisNewsWithLoveAndHopes', 'TheWorldCanBecomeABetterPlaceSomedaySometime', 'WeNeedMoreLoveForWorldPeaceNowAndAlways']",2022-05-06T17:24:49.000Z,2022-05-06,17,,,,,
7256,1.51319178109302E+018,Another -5 booster shots and it will really be a breeze getting covid,[],2022-05-06T17:24:49.000Z,2022-05-06,17,,,,,
7257,7.63557177923482E+017,ACWA Awards Scholarships to Four California College Students GlobeNewswireChronLaw Water Law Newsat,"['WaterLaw', 'news', 'law', 'attorney', 'lawyer']",2022-05-06T17:24:48.000Z,2022-05-06,17,,,,,
7258,1.12841983868945E+018,Were doomed. So I went to a group interview the other day and was the only one wearing a mask. Kid you not the interview started with the host and other candidates sharing the risqu things theyve done the whole pandemic while not contracting covid. I felt so awkward.,[],2022-05-06T17:24:48.000Z,2022-05-06,17,,,,,
7259,1.33350856343258E+018,"Here's what we're playing now - ""Dr. John - Right Place Wrong Time"". is the NEWEST source for music, news &amp; entertainment in the Westerly, RI area!",[],2022-05-06T17:24:48.000Z,2022-05-06,17,,,,,
7260,12870772,The Chase fans brand contestant their 'favourite ever player' ://,['TheChase'],2022-05-06T17:24:48.000Z,2022-05-06,17,,,,,
7261,21316253,"The economy now has, on average, two available jobs for every unemployed person. Thats the highest such proportion on record.",[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7262,2410161801,Wait so CNN is fake news except when they it fits your narrative,[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7263,28200461,Team news is coming up in just over minutes from the Stadium of Light.,['SWFC'],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7264,1.00983180985569E+018,Fireball erupts at Dzerzhinsk RU plant in sabotage over Ukraine invasion Facilities w military links across RU have been hit by mystery fires amid speculation of possible sabotage by Ukraine in a covert fightback against VP brutal invasionYa think?,[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7265,105673442,So much this. And part of what I wonder is who is listening?,[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7266,4276586253,Adam Kinzinger Scolds Kevin McCarthy After Latest Jan. Trump Tape McCarthy another snake in the grass...,[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7267,1.51637126599687E+018,"Recently, there were exchanges that being hacked and funds were stolen. How will manage to face this kind of events? Do you have any back-up solution if ever it would happen with ? How tight is your security to avoid this unfortunate events in the future?","['02DEX', '02DEX']",2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7268,1.16844420038112E+018,At least dead after explosion rocks hotel in downtownHavana,[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7269,31474843,Reminder that this is your essay topic for Thursday's final exam. Read over the story and plan accordingly!,['BRC319'],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7270,8.8292548481167E+017,"FRIDAY FIGURES MAYHarassment, perception gap, value gap, confidence gap in these areas, the , and report makes a call for action for companies, individuals and industry execs alike to tackle these issues:",[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7271,59853964,UPDATE - Starkville police share more information about the overnight shooting and arrest.,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7272,17394793,": Raiders president Dan Ventrelle is no longer with the team, owner Mark Davis has announced:",['BREAKING'],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7273,401994600,"This Underrated Vitamin May Help Weaken COVID Symptoms, Says Expert ://","['coronavirussymptoms', 'vitamins', 'news', 'healthyeating', 'healthy']",2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7274,12084842,This is a false etymology.,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7275,16248357,Big-money Texas school board races the new norm as conservative spending ramps up?,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7276,1.44768780291365E+018,Show me the math and statistics on cases for the common cold? Compare those to transmission from COVID.I'll wait here.,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7277,150339710,"It was reported an object was thrown through a window and a suspicious package was left outside the home, OPP said.",[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7279,1.487482069299E+018,Lucy Griffin: The day after I saw a big bruise on my arm and what looked like an injection mark. I had seen a lot of stories on university Facebook groups about girls having similar injuries after a night out so I went to the doctors.,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7280,384048136,"Inspiring Good News in Support of Ukraine, Part of , Mar. , - English",[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7281,1.40102986638062E+018,Sir any news? Pls give any incoming news of jfc,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7282,2222961211,Only one party stands for indi in Scotland?! That's news to me.You want a no party state for Scotland,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7283,40429878,"Ok at least now we getting somewhere, I think the one sidedness goes beyond news, any group with a particular agenda cherry picks facts all the time",[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7284,9.52157653848883E+017,GT: /3(16.4) Jasprit Bumrah to David Miller,"['GTvMI', 'GTvsMI', 'IPL', 'TATAIPL', 'IPL2022', 'GT', 'MI']",2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7285,3498535272,Awesome Alcaraz Takes Out Nadal In Madrid,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7286,1.48563187182022E+018,We need questions answered here also.,[],2022-05-06T17:24:57.000Z,2022-05-06,17,,,,,
7287,7.98066033152115E+017,How about do the one thing that Trump didn't do but should have done: SUE ANY/ALL MEDIA MAKING FALSE CLAIMS AGAINST YOU!!! It is time to shut ALL the FAKE MSM NEWS AGENCIES up!!! I am totally fed up with all their FALSE INFORMATION being preached at us /7.,[],2022-05-06T17:24:57.000Z,2022-05-06,17,,,,,
7288,21439933,"Hi Claire, we have a surgical NEWS team response at Frimley health. Happy to share",[],2022-05-06T17:24:57.000Z,2022-05-06,17,,,,,
7289,8.18898333980852E+017,"Earlier this week, and hosted the th annual . It was a pleasure to work with long-standing partners at to connect capital to science in an effort to drive medical innovation - ultimately benefitting individual patients.",['WMIF2022'],2022-05-06T17:24:57.000Z,2022-05-06,17,,,,,
7290,1.29240968761546E+018,He divided it most Brilliant,[],2022-05-06T17:24:56.000Z,2022-05-06,17,,,,,
7291,15754217,"Top story: Drugs &amp; Pharma Cos News Explore our San Diego site - Bristol Myers Squibb , see more",[],2022-05-06T17:24:56.000Z,2022-05-06,17,,,,,
7292,442691734,I've just updated my webpage with some great articles. Check it out Special thanks to,"['omicron', 'covid']",2022-05-06T17:24:56.000Z,2022-05-06,17,,,,,
7293,3001682964,"Back before he murdered people instead of helping them because he was incompetent and lied about COVID being a Dem hoax. Nope, just the days when he couldnt get Mexico pay for his wall, was sabotaging NATO, making deals with the Taliban, and starting trade wars we lost.",[],2022-05-06T17:24:56.000Z,2022-05-06,17,,,,,
7294,9.35554336540766E+017,US employers kept up strong hiring pace in April as jobless rate held steady - The Guardian,[],2022-05-06T17:24:56.000Z,2022-05-06,17,,,,,
7295,1.15132485380446E+018,This news was the only one that made me happy this afternoon in Brazil wow you have a beautiful story receive my hug,[],2022-05-06T17:24:56.000Z,2022-05-06,17,,,,,
7296,1.33343697867159E+018,Theres a very nasty flu sweeping the country in addition to Covid. I caught it too. And also am suffering from my annual allergies.,[],2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7297,8.33960312294502E+017,Election results LIVE: Starmer humiliated as key London borough flips to Boris,[],2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7298,8.92792459561849E+017,"Pomerantz achieved a significant victory on behalf of consumers by securing a $20 million settlement in a against Apple, Inc. related to the update for the .Read more:","['consumerlitigation', 'classaction', 'iOS9', 'iPhone4S', 'PlaintiffsBar', 'ConsumerLaw']",2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7299,25943231,I really hope that Embiid mvp news is legit.,[],2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7300,1.22321443101597E+018,How does this news make your stomach feel?,[],2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7301,7.97360727912804E+017,The latest Dynamic News Nation! Thanks to,"['india', 'bjpnewstrack']",2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7302,1.51637126599687E+018,"Many new projects develop well at first, but then fail to achieve good results. How will you manage and develop your project to gain a position in the market and become a good project in the blockchain industry?",[],2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7303,934907804,"yewwPLUS Activists Laud Bidens New Environmental Justice Appointee, But Concerns Linger Over Equity and Funding - Inside Climate News , see more",[],2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7304,22070580,You can watch Karli compete in the Western Regional Competition hosted by TODAY at p.m. MST:,[],2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7305,1.36465288460904E+018,"wow, pretty sad when Pompeo calls you outPompeo holds briefing to raise concerns over Trump-backed Senate candidate in Pennsylvania",[],2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7306,1.23360841539548E+018,:2022-05-07 :24:53Scottish council elections : SNP finishes as biggest party,"['うひーメモ', 'ニュース']",2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7307,42651647,"To learn more about the causes contributing to sepsis in LMICs, a team led by Harvard Chan School's analyzed data from the Burden of Antibiotic Resistance in Neonates from Developing Societies (BARNARDS) study.",[],2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7308,1.00028636941387E+018,"This Spice May Help Protect You From Serious COVID-19 Complications, Study Says ://","['healthyeating', 'healthyfoods', 'news', 'diabetes', 'healthy', 'tips']",2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7309,1.3393412097272E+018,"The flu is a deadly contagion that kills or debilitates large numbers of people, so how is COVID different?",[],2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7310,1.48361510163488E+018,". I genuinely don't know. I don't follow the news at all. Everyone says different shit, so I don't trust it. . Scientists are trying but it's hard to determine what ""life"" is, from a clump of cells to something with a pulse. I think we should research it further",[],2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7311,1.22464378073045E+018,Gujarat Titans vs Mumbai Indians live score over Match T20 updates | CricketNews,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7312,7.00712392712331E+017,Didn't laugh at the girl who went to business class from economy to take pics for her insta and got caught by other passengers when that news came out but I remembered it now and I am dying laughing in the sheets in darkness.,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7313,192788396,Never going to give up: Woman forced to close performing arts studio in St. George stays optimistic ://,"['stgeorge', 'southernutah']",2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7314,9.32214169335628E+017,The Asian Games scheduled to take place in China's Hangzhou city in September have been postponed until because of the prevailing COVID-19 situation Olympic Council of Asia,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7316,1.37796014033961E+018,"TR News are you on your way to Telford yet ""There's a Revolution Coming """,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7317,1.42202346008408E+018,Be deeply concerned about worsening situation in Ukraine: India to UN worldNews,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7318,185446424,"Just getting over covid, still feel terrible, worried about long covid. I cant wait until all the electeds who neglected public health have people knocking down their doors in a couple years once everyone is either terminally ill or dead.",[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7319,63171997,The future faux news host,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7320,1.46754634828317E+018,SBP reserves fall $59m to$10.5b,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7321,73863251,"Trying to find a final round up of the results from Powys Council elections, but Shropshire Star have a pretty good summary.They are calling Lib Dem seat number at",[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7322,227073726,Amazing news!,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7323,21870192,Did you know? Connecticut to be among first states to mandate Asian American and Pacific Islander history in schools,"['education', 'history', 'culture', 'AsianAmerican', 'schools', 'Connecticut']",2022-05-06T17:24:52.000Z,2022-05-06,17,,,,,
7324,1.50192163298998E+018,"Dr. Mike Yeadon: On Counts, Your Governments Lied to You About COVID1.) It's not incredibly deadly. The mortality rate is about twice that of influenza.2.) Not everyone can be infected. At least % to % of the population has cross-immunity.3.) It does discriminate",[],2022-05-06T17:24:52.000Z,2022-05-06,17,,,,,
7325,16910746,Add NEWS to that. Your news office is focused on Nigeria. Can we also have to back? is from Nigeria and a member of twitters board. She said nothing during the ban. We need more advocacy for Nigeria the MOST POWERFUL COUNTRY IN THE WORLD.,['TwitterNG'],2022-05-06T17:24:52.000Z,2022-05-06,17,,,,,
